0,1,2,3,4,Labels
0,0,0,0.490961112821515,0.0813933964795442,2
0.0506017501230041,0.943403729680215,1,0.0986108922519066,0,5
0.261787198534247,1,0.41690930620527,0.36837279715565,0.784372561059484,5
0.0608517656917856,0.543374187600219,1,0,0.525566582212788,8
0,0.256880123953086,0,0,0.903572455123659,1
0.0997761398572131,1,0.91897112229851,1,1,5
0.535186378512557,0.75984528991977,0.281929815085241,0.683859317145732,0.862127379674079,5
0,0,0.0780229594230237,0.325649828853858,0.164394872939401,2
0.116824336520198,0,0,0,0,2
0,0,0.0800058150107339,0,1,1
0.368765089526625,0.183457207887252,0.889841807945763,0,1,9
0,0,1,0,0.286561705937671,7
0.521949083798348,0,0,1,0,6
0,0.0961209663251887,0,0.279937706017557,0.10420650030161,2
0,0,0,0,1,1
0,0,1,0.712851995352721,1,4
0,0.128943565697948,0.102367958535469,1,0,6
0,0,0,0,1,1
0.740381399544256,1,1,1,0.31410985657735,0
0.231947658174247,0,0.864695544810816,0.308729610336876,1,4
0.765537439008144,0,0,1,0.146278718527024,6
0,0,0,0,1,1
0.783992104005509,0.0578450358597167,0,0.44936937908532,1,6
0,0,1,0.152912161722536,1,4
0.214448635525273,1,0.923991516852168,0.806438967290038,1,5
0,0,0.858334911165744,0.598929963512193,0.789274082650541,9
0.704838395720498,0.176000804660885,0.063378510125753,1,0.944323474322802,6
0.376717717065231,0,0,1,0.822759861702732,6
0.612025719723059,0.46483404924314,1,0,1,8
0,1,1,0,0.483167619538801,8
0.391719148140908,0,0,1,0.924813108522051,6
0,0,0.902250071601379,1,0.82563580315008,4
0,0,0.0663301487574756,0,1,1
0,0.931789148094082,1,0.407022468678683,0.916848303710917,5
0,1,1,0.564315691336099,0.612744498433629,5
0,1,1,0.190348179176125,0.884140519951675,3
0.435520125486019,1,1,0,0.81981517616425,8
0.138498384076258,0.379239454823827,0.51493604392155,0,1,7
0,0,0.893450888560813,1,0,4
0,0.444638827940835,1,0,0.554832952812618,8
0,0,0.0995073425437211,0,1,1
0.136898172307998,0,0.85467084303597,1,0.291728009118331,4
0.661071926542946,0.163020362596555,0.0726521503528916,0.621257450276914,1,6
0,1,1,0.218989568708282,0.856596360342937,3
1,0.945310781071654,0,0.149726607455013,1,6
0,0.938355185688679,0.808227634995824,0.160941821893953,0.921720990149044,3
0.627580795949746,0,1,0,1,7
0.094008540477725,1,0.118123180307215,1,1,5
0.0675975731043874,0,0.300685411283653,1,0.665601494557148,4
0,1,0.789665701106807,1,0,0
0.793469596722092,0.284320855730692,0.267306690577066,0.0889931370019335,1,6
0.822295953917111,0,0,1,0.151520118597023,6
0.902679134353192,0,0.804123510343603,0,0,7
0,0,0,0,1,1
0,0,0,1,0,6
0.30818004857363,0,0,1,0.641867594850349,6
0.419777137199199,0.942701425043632,0.277196154563863,0.257932019504934,0.876217552400769,5
0,0.615577155102058,1,0,0.520786959501018,8
0,1,0.824112204708535,0.0481646633772317,0.452075783673468,8
0,0,1,0,0.692595080202956,7
0.0764212638292557,0.608009312922398,0.873493723854784,1,0,0
0,0.854603282244743,0.474969592906438,1,0,0
0,0.423352899109106,0.86484532783977,1,0,0
0,0,0,0,1,1
0.144514680882749,0.795648724798999,0,0,0.682600029920142,1
0.0866045580844077,1,1,0.925568736686262,1,5
0,0.627829908023285,1,0,1,8
0.325129095680686,0,0,1,0.289572470112912,6
0,0,0.565937494001267,1,0,4
0.30965150980912,1,0.863995521677602,1,0.0750892095208969,0
0,0.786356939990542,0.36752752854483,1,0,0
0,0.423405958051623,0.891667847852684,0,0.261033826333911,8
0,0.3970180415196,0,0,0,2
0.205386587514507,1,1,0.246552426258448,0,5
0,0.430408769548502,0,0.0881321098591555,0,2
0.438899108392455,0.658880962764821,0.911157813575623,1,0,0
0.18430705378785,0.181743354542935,0.0922009292002557,0,1,3
0.409791936714478,0,0,1,0,6
0,0,0,0,1,1
0,0,0,0,1,1
0.339367494268248,0,0.929058760024364,0,1,7
0.130367308296097,1,0.624570075070913,0.88919264290821,1,5
0.490251541522164,0.602215033134334,0.219887428193767,0.270252203647457,1,5
0.256678329374053,0.568814743232833,1,0,0.8270797762486,8
0.126246391068915,0,0,0,1,1
0.278963754750413,0,1,1,1,4
1,1,0.916473485135511,1,0,0
0.784026011781245,0,1,0,1,7
0.451137252259825,0,1,0.383102627188363,1,4
0.277188469534029,0,0,1,0,6
0,0.665270602367294,0.308420218223968,0.451039907025844,1,3
0,0,0.765365546538824,0.345113966746464,0.259492621905497,9
1,1,0.0720468160090482,0,0.80700334048796,8
0,0,0,0,1,1
0,1,1,0.213708309221048,0.0658417489284415,5
0,0,0.898701251749521,0.659795187923425,0.378828581237285,9
0,0,0.823749423062662,0,0,7
0.227176444720912,0,1,0,0.767962803976406,7
0.0832400244224062,0,0,1,0.0940884114806971,6
0,0,0.0974168219918555,0,1,1
0,0,0.915446556265981,0,0,7
0,0,0,0.245162135207102,0.0854928744442374,2
0.867300808610513,0.0835703148549596,0,0.440594962957924,1,6
0,1,0.644095284573734,0,0.761791836172083,3
0,1,0.0840200740910503,1,0.91774795772674,3
0,0,0.750630001084816,0.85688513780232,1,4
0,0.089667445344774,0,0.218671288744248,0.812246367084095,2
0.124172847838091,1,1,0.877941113092356,1,5
0,0.480956489884078,0,0.672657248144697,0.619431273308391,2
0,1,1,0.599991016269052,0.147795096578401,5
0,0,0.475699567610899,0,1,1
0,1,1,0.376686818575709,0.795681149585631,3
0,0.911392190300666,0.84944161566578,0.166515047481258,1,3
0,0,1,0,0.628122173522771,7
0.567186217084529,0,0,0,1,1
0,1,1,0.289828039521218,0.863884262863419,3
0,1,0.137480977837678,1,0,0
0,0,0,0,1,1
0.282755526105897,0,0.771585603055952,0.11051168964994,1,9
0,0.603567353227051,1,0,0.239482416467515,8
0,1,0.496322262802641,0.298090635064185,0.511453184427835,3
0,0.190622318195439,0.0718179749668162,0.316192576609736,0.204299827843303,2
0,0.283257095166409,1,0.537833293557167,0,5
0,0,0,0.375996530581142,0.0827363706083259,2
0.948351768382693,0.559789641523285,1,0,1,8
0,1,1,0.69922277678795,0.94674781179463,3
0,0,1,1,0.942533639608168,4
0,0.453784455505093,0,0.883465803864954,0.416273460848641,2
0.218251108600051,0.570029725129888,0.751298577961027,1,0.501563497062172,0
0.779194957983016,0,1,0,1,7
0,0.298448869409945,0.32494674233578,0.336759630963719,0.382375969679051,9
0.0999783552855978,0,0.698134332000492,1,1,4
0.125327908057406,0,0.176430958117906,0,0.356204407994566,2
0,0,0.910291635756372,0.507807920547598,0.378185613842077,9
0.120551681510126,0.948913208295898,0.888924254462606,0.458228525746851,0.566234770372414,8
0,0,0.679263191867148,0.597453845361374,0.268977993692358,9
0.157461257482332,0,0.731170442610664,1,0.915305361394013,4
0,0,0,0.664888708914866,0.374910977334147,2
0,0,0.942716611380364,0,0,7
0.382449622343104,0.618313896384796,1,0,1,8
1,0,0.81473732212857,0,0.704126082769694,7
0,0,0,0,1,1
0,0,1,0.225122800940327,0.741138375258672,9
0,0.666415762924172,1,0,0.936136021106362,8
0.221495281902326,0,0.951458306635628,0.935410833128098,1,4
0,1,1,0,0.95190652736126,3
0,1,0,0.584873761297943,1,8
0.16161165406082,0.755362597993223,1,0,0.395153154761666,8
0.242283753301899,0.341593949458591,0.17829544697022,0,0.683272520903372,2
0,1,0.875923220058349,0,1,3
0.417629745950853,0.902023548001781,0.0885918461913268,0.307769815049333,1,5
0,0,0,1,0,6
0,0.415939090352906,0,0,0.0732582779061366,2
0.175440533707919,0,1,0,1,7
0,0.114511795247973,0,0.455343667479935,0.536909338351715,2
0.0609456363242383,0.736840949618885,0.883275764766983,1,0,0
0.809672866470452,0,1,0.211762646637698,0.891236087199603,9
0.161541282381631,0,0.9518116906999,1,1,4
0,1,0,0.917432186135457,1,3
0,1,0.875843683169227,1,0,0
0,1,0.936173916992041,1,0.828241585073255,3
0.568629553705208,0.426297756705215,0.559945015003094,0.571250301349965,0.709807273536223,0
1,0,0.883925738893382,0,0.213291399941973,7
0,0,0,0,1,1
0.600559609862213,0,1,0,0.0998143044596933,7
0,0.294162939599546,0,0,0,2
0.13236900864234,0.434831747920675,0.708844552471501,0.0865388475409459,0,5
0,1,0.282494645416386,0,1,3
0,0.258322507611992,0.0715085688620489,0.0961156050650715,0,2
0.340221900136093,0,0.905222439187056,0.362239703445786,1,4
0,1,1,0.867236399681923,0.483787771175558,8
0.252897417960823,1,0.372417984054652,0.29156349383738,1,5
0,0.740826101167639,1,0.601475984408828,0.123578743282929,8
0.739608927614634,0,0,0.907601156196238,1,6
0.220851292336016,0,1,0,0.382217458747361,7
0.746451843118761,0,0.401535967181366,0,1,7
0,0,0,0.332357624061514,0.0653401558979374,2
0.424077014607851,0.851984757185918,0.796139045009135,0,0.859377158698861,8
0.532351927713331,0,1,0.275970880992934,1,9
0.646023073047722,0.550297201666194,1,0,0.930069469139112,9
0,0.228146199564086,0,0,0,2
0.872915909776946,0.525733345515405,0.718295294844952,1,0.713417863458747,0
1,1,0.485017865856525,1,0.473855464003548,0
0,0.0604224872381058,0,0,1,1
0,0,0.869485837382613,0.117321520057195,0.270721404679155,9
0,0.292387436641731,0,0.208370526627536,0,2
0.288705211383496,0,1,0.154650031780464,1,9
0,1,0,0.465428537435883,1,3
0,0.101876370031062,0.452604981128088,0,0.629726235568951,2
0.384709230149936,0,0.348629596727157,0.273267581198711,1,4
0,0,0.772659913533545,0.265728020010013,0.730613103729486,9
0.288921600819885,1,0.417671677409486,0.258505323331226,0.938408893153649,5
0.765087617094382,0,0.843253654518073,0,0.94154816233033,7
0.682016559991304,0,0,1,0.501488447297296,6
1,0.700982667640193,1,0,0.495375172035489,8
0.889204535598503,0,1,0,1,7
0.782094384436854,0.192271388394111,0.0894949768606105,0,0,5
0.316615070840725,1,0.819073825074928,0,0.663715572123303,8
0.77333085450082,0.543809782603851,0.558350555454352,0.0948998502457244,0,5
0.818995564562509,0.427651107679073,0.891634022627509,0,1,9
0.33470043356976,1,0.586112150201992,0.247196292921894,1,5
0.923621477570174,0.556035570310688,0.616540701381612,0.949243761045058,0.748178693426042,0
0,0.942054827640446,1,0.720223359063081,0.945973386821009,3
0.270903368420426,0.0961972078432237,0.096766656154257,0,1,1
0,0,0,0,1,1
0,0.275016692151031,0.0645230212527952,0.0850720382210379,0,2
0.588292274651489,0.520213523477477,0.841430049396218,1,0.3339959704455,0
0,1,0,0.918856900641195,1,3
0.652485240965491,0,0,0.695198867313973,1,6
0.492012855355947,0,0.814025260919228,0.21406958127997,1,4
0.513239238556372,0.833684887678652,0,0,0,5
0.254652311929192,1,0.229546802054883,0.518818448608596,1,5
0.771342693180784,0.174156559206011,0.0507522728247856,0.88853444283639,1,6
0.747995710743159,0.113225125883584,0,1,0.940136370164033,6
0,0.818079132355593,1,0,0.0911297387758614,5
0.780752137958412,0,0.7693350690184,0,1,7
0,0,0.884557837160595,0.497631859319311,0,9
0.423928273844008,1,0.777056127821063,0,0.462589013721546,8
0.374353503428532,1,0.569821156994378,0.761968821552435,0.868429181908708,5
0.781970708431048,0.466436934972237,1,0,0.842015426484791,9
0.504553343705291,0,0,0,1,1
0.0883118363446279,0.0487163332458336,0.115267547473244,0,0.948947269945172,1
0.354103169867072,1,0.946175281113288,0,0.879783798110423,8
0,0.576885975191013,0.770246786198945,0,0.446636531002826,8
0.186442063263738,0,0.86471055829731,0,0.254452874091827,7
0.821762435011686,0,0,1,1,6
0,0,0.748917527288574,0,0.114498077026294,7
0.378029817307483,0,1,0,1,7
0,0,0.824210800735836,0,1,7
0,0,0.0530375249298292,0,1,1
0,0,1,0.828073550924944,1,9
0,0,0,0,1,1
0.38115800435472,0.386619697803487,0.268376616294808,0,0,5
0.321889012060143,0,0.45389282802349,0.233727090375133,1,4
0,0.401084963313084,0.317682433477128,0.512804467400696,0.497140545018869,2
0,1,0.0613861916010009,0.515540741923315,1,3
0.858505030717218,1,1,1,0.0729933724694302,0
0.692874871029144,0,0.456886904465214,0,1,7
0,0,0.538636860091038,0.646298513694734,0,9
0.497868706772253,0.102314407973345,0.922158890716144,0.372195277736565,0.852007231680689,9
0,0.454270963524133,0,1,0,0
0,1,0.278369718006119,0.122562831066943,1,3
0.62730072959398,0,0,1,0.0659955540475996,6
0.677226867424815,0,0,0.860614092930696,1,6
0,0.386303831295959,0,0,0,2
1,0.710068617273674,0.540007363947285,1,0.858773866708076,0
0,0.610638094328395,0.0545422993677794,0.460470489534553,0.500474456841109,2
0,1,0.445904889529815,0.0917923888268242,0.907531308715459,3
0,0,0.722797237652066,0.621733996155988,0.147032479829694,9
0.773064801137775,0,0,0.918323801534924,1,6
0.669301370244601,0,0,1,0,6
0.469790063853611,0.112466577794605,1,0.0927196575507311,1,4
0,0.768056606605893,0.127743827449561,1,0,0
0.351791461440002,0.242548316143703,0.550503797176178,0.0864592813118455,1,8
0.422433487309152,0,1,0,0.596612936359871,7
0.645315830632203,0,0,0.827895853537956,1,6
0,0.923975129439865,1,0.119863186644704,1,3
1,0.787081676748567,0.438933748076812,0.880020049345031,1,0
0.0498491746460249,0.667493575021564,0.308035851275945,0.553845912405447,0.21225386821309,2
0,0,0.120174832865677,0,1,1
1,0.926414770975127,0.214699693777393,0.585585923770593,0.795680406377731,0
0,0,0.093063301335573,0,1,1
0.713295107111164,0,0,0,1,1
0.329287742086655,1,0.244821756482721,0.340427010035541,1,5
0.728499309795016,0,1,0.107095220081308,1,9
0,0,1,0.694535273188343,0.945744824473805,9
0,1,0.191557927277161,0.331710061443657,1,3
0.299507187792869,0,0.202209146443249,0.144814355510932,1,4
0,0,0,1,0,6
0.0806537693985992,0.733354037286301,0,0.433845027378893,1,3
0.420357932585452,0,0,0,1,1
1,0.837217286025644,0.761543599054154,1,0.329123662330515,0
0,0,0,0,0.542732452986033,2
0.279446342488501,0.11311824053577,0.620463334934019,0.151677534887783,1,4
0,0,0,0,1,1
0.662868486512682,0,0,0.889622818517554,1,6
0,0,0.444437910043075,1,0,4
0.114130972708641,0,0.778202780867525,0.76064228012433,1,9
0,0,1,1,0.268013922186684,4
0,0,0.0807674991189981,0,1,1
1,0,0,0,0,5
0.881861870753458,0,0.950619554963053,0,1,7
0,0,0.137958166580333,0,1,1
0.163481922199942,0,0.913870116908918,0.677868277474193,1,9
0,0.506080919751431,0.391429444677235,1,0,0
0.457542258579806,0.947805364562168,0.15921648427185,0.410062785490301,1,5
0,0,1,0.306050140216381,1,9
0.10562252987892,0,0.0478008356229197,0,1,1
1,1,0,0.719027919317033,1,6
0.232118967495986,0.0591473971500243,0.0855336185379978,0,1,1
1,0,0.86955175999151,0.166487740033314,0.9023498620732,4
0.24724691235647,0,0.91999593405071,0.597825133128831,1,9
0.490624825839546,0.486523692845581,0.586956360690832,0,1,8
0.410644724250357,1,0.89332003952276,0,0.86415405680302,8
0.216815563923008,0.681728016242512,0,1,0,0
0.720933807790641,0,0,1,1,6
0.254035947434162,0,0,0,1,1
0.722395826320469,0.068206983000528,0,0.434593815176238,1,6
0.59754116142073,0,0,0.724771234291355,1,6
0.107751742227977,0,0.949431002503092,0.768380677768861,0.909048428104868,9
0,0,1,0,0.159350522827486,7
0.542508886124065,0.627950194516264,1,0,0.692362423212739,8
0.745559418667338,0,0,1,0.75407718727285,6
0.211687880650249,0.490414945917291,0.816257307517877,0,0.832784423519091,8
1,0,0.819028685046477,0,0.717996339211709,7
0.419031935803038,0.544063861740847,1,0,0.69736545938413,8
0,0,1,0,1,7
0,0.349013265477644,0,0,0,2
0.945358187570727,1,1,1,0,0
0.702483900682272,0,0.713301048636507,0,1,7
0.102927396299987,0.0487740852282578,0.742329417965241,0,0,7
0.351378844405751,0,0.415399870880907,0.499031425812868,1,4
0.786553276015272,0.0697204204602856,0,0.445296275251474,1,6
0.28605312718571,1,0.408398290577478,0.267803452707668,0.908160200195794,5
0,0,1,0.34140088737427,0.691775167069233,9
0.18525648623327,0.448355957790539,0.796936330362699,0,0.880364330980728,8
0.40609708218704,0,0.947219497474606,0,0.648918689823733,7
0,0.842755870912657,0.0914594709040169,0.399839264456867,1,3
0.14821434910869,0.410574940659463,1,0,1,8
0.272883373108064,1,0.346916371213346,0.288866924289188,0.942683324724629,5
0.18074465286439,0,0,1,0.192948769279824,6
0.275950185932911,0,0.716923900094641,0.239568499208916,1,4
0,0,0,1,0,6
0.734916876260868,0,0.445758280649725,0,1,7
0,0.951726001147537,0.754925343086896,0.111399688196659,1,3
0.690285412282797,0,0,0.951616414375914,1,6
1,0,0.773184942633364,0,0.534319870494403,7
0.166853956525238,1,0.219244443407047,0.480897133227929,1,5
0,0,0.706435343892464,0.271924994710204,0.483900952543888,9
0,0.159672730289427,0,0.0522629713717791,0.13194950385147,2
0,0.513345442582991,0,0.400436956710286,0.0605044570538299,2
0,0.351338183198327,0,0,0,2
0.425223503897476,0.522226794355344,0.773418940384176,0,1,8
0,0.5317013449058,0,0.0540517670520409,0,2
0,1,1,0.593783684157364,0.202865244834509,8
0.795581683341916,0,0.944594371132343,0,1,7
0.440566959138263,0.90688714465288,0.0832766802562352,0.503539263738885,1,5
1,0.077730954141589,0.343171648001733,0,1,7
0,1,0.463479956656519,0.139851045488675,1,3
0,0.0723412717234871,0.108036090157478,0,1,1
0,0.944512206143185,0.874611237324647,0.199167482249353,0.183292743992784,9
1,1,0.479985537131906,0.832536483656892,0.493090947622671,0
0,0,0.726286065268357,0,0.533227441964128,7
0.55893084330428,0.0558912261912526,0.0861669351357715,0,1,1
0.183461786539271,0,0,0.72230554343252,0,6
0,0.390358111274682,0,0.0665439449649404,0,2
0,0,0,0,1,1
0,1,0.511022764988927,0.152901467505192,0.444151578418702,3
0,0,0.700494775473929,0.564201560481409,1,4
0.691910070079505,0,0.704280936924961,0.727003943494839,0.849036721440518,4
0.611469811597581,0,0,0,1,1
0.854885890346001,0.414848045756058,0,0,0,5
0.76926415987923,0,0.836567453284674,0,1,7
0.71293216097314,0,0,1,0.272681136216028,6
0,1,0.256244492607736,0.284389653203272,0.662436907684573,3
0.373484753627185,0,1,0,0.0964343116191291,7
0,0.239494350392741,0.24166076237905,1,0,0
1,0.935232807361142,0.656822104019413,0,1,8
0.168299361704417,1,1,0,1,5
0.572005203630552,0,0.943109019487866,0.389012239245408,0.850296380301466,9
0,0,0,0,1,1
0.694742126787686,0.854243335870999,0.336766591024698,0.943347974750801,0,0
0.118410553552727,0.0486681657295821,0.421529969373233,0.229108872160833,0,0
0.693266127760074,0,0,0,1,1
0.926554654079271,0,0,1,0.832629010350507,6
0,0.401300289264616,0,0.129956057797558,0.607508197499768,2
0.558797560416878,0,0,1,1,6
0,1,0.696418584997785,0.178187308469373,0.635692948582542,3
0,0.598135061768199,0.666220082413791,0.660147910294671,0.947770221097145,3
0.480835581101366,0,0.5478570165309,0.672462884522346,0.871222103499644,4
0.738562706284633,0,0,0.952291283727818,1,6
0.773770628301104,0.662882575740106,0,0,0,5
0,0.810798424138143,0.0890321555769678,0.628905431940904,1,3
0.924922683828096,0,0,1,0.595159694542591,6
0.49310455222431,0,0.78223921767777,0,1,7
0.829066375852337,0,1,0,0.180431831603086,7
1,0.891962925193581,0.65250325660407,0.637005369318611,1,0
0.801829786720313,0.933425672612611,0.561049261606688,0,1,8
0,1,0.0859658606626813,0.539135885906539,1,3
0.733912351654985,0.117720654161823,1,0.19554921243542,1,9
0,0,0.663329240477927,1,1,4
1,1,0.222444683042914,1,0.400363375872633,0
0,1,0.621331664406112,0,0.739023078778503,3
1,0,0.113676699887603,0,1,1
0.777532746399337,0.105777798681817,0,0,1,1
0,0.175861179111513,0,0.675405505115223,1,2
0.473331380561417,1,0.543255050882839,0.17510648950182,0.0571344407603385,5
0,1,0.504170648078847,0.162076360652839,0.444377589052862,3
0.154229364425961,0,0,0,1,1
0.934184200194132,0,0.473864216440924,0.628299946850292,0.905195168414103,4
0.331471129098037,0.408184142738366,0.513943536004056,1,0,0
0.863778105750538,1,0.059808156793348,0,0,5
0,0.85656088150469,0.930557722882319,0.125512238328811,1,3
0.747057800457137,0,0,1,0.742089001477025,6
0,0.120284053320856,0,0.867842653998966,0.791680052763363,2
0.123440531693126,0,1,0,0,7
0,1,0.0743318033833924,0.685374531625018,0.787490032371208,3
0.925111785447425,1,0.0896496110815501,0,1,8
0,0.495799311057066,0,0.0583716229725791,0,2
0.73612875755834,0,1,0.248059963138078,0.798687810226461,9
0,1,0.0525129230984123,1,0,0
0,1,0,0.846614626064721,0.586942633273106,3
1,0.796144202247819,0.131149986234956,0,0.574077468417749,8
0,0.671242457621928,0,0,0,2
0.178227290302156,0.104826404302174,0.672553727947504,0,1,7
0.0599782003841614,0,1,0.757090507442077,1,9
0.920427586604441,0.634193961839579,1,1,0.147135035250361,0
0,1,1,0.0940440929849088,0.405151751231707,3
0,1,0.871279718542563,0,1,3
0,0.681067448686908,0,0,0,2
0.922866194468564,0,0.815340728501259,0,0.197750439195553,7
0.596411710920958,0,0,0,1,1
0,0,0.668540858040792,0.577028082549952,0.816759430482218,4
0.182326747859859,0,0.059161231200466,0,0.817532647278809,4
0.153630154679973,0.8067357980664,0.146437783814558,0.0511931119735816,1,3
0.788492587843208,0.862715653119233,0,0,0,5
1,0,1,0,1,7
0.410040097101287,1,0,0,0,5
0,0.140710495853359,0,0.449086443139226,0.634128841511881,2
0,0,0,0.852167001135739,0.645512752826004,2
0.889879921281157,0.946705221803176,0.47629688969805,0,1,8
0,1,0.62055286232273,0,0.60007190516314,3
0.0751222544754387,0.133362184316821,0,0.826419249711506,0,0
0,0.38783916149175,0,0,0,2
0.484431160197855,0,0.616364892023408,0,1,7
1,0,0.169574503980456,0,1,1
0.0996358675184302,0.304351125930388,0.549790619185144,0,1,7
0,1,0,0.933767570669054,0.912181302056941,3
0.401664261275634,1,0.754561540180438,0,0.835012337689095,8
0.94827727991238,0,1,0.361203350536093,0.578996106314283,9
0,0,0.938225298620846,1,0,4
0.6046978718245,0,1,0,0,7
0,0,1,0,0.118585466389646,7
0,0.676609942831932,0,0.117441978381756,0,2
0.934322329792661,0.908091423612646,0.465862764141248,0.819838923856018,1,0
0.878260854506177,0,0,0,1,1
0.262449876258262,0,0.530183377262824,0,1,7
0.391295798848393,0,0,0,1,1
0,0.904016539621339,0,1,0,0
0.847162211916532,0.938653664788404,0.65271790708612,0,1,8
0.432780107989306,0.524330368043933,0.806473958309652,0,1,8
1,0.951815645364002,0.63455694122464,0,1,8
0.0623575821276157,0,0,0,1,1
0.679977822371751,0,1,0,1,7
0.520140186649314,0,1,0.749338785224,0.627019946171936,9
0.769274229274142,1,0.779172257802882,0,0.744062446123436,8
0.859367033538464,1,0.730736625437847,0,0.557047570726235,8
0.381333808835396,0,0,0,1,1
0.399065188965493,0,0,0.331189008562206,0.580179046803451,2
1,1,0.316757695967725,0.867600073458619,1,0
0.416191219299663,0,0.581040162512976,0.338280993851212,1,4
1,1,0.275555665270003,0.867679204112602,1,0
0,0,0.75851112408775,0.715672006476861,1,9
0.914047357967989,0,0,1,0.798114341138848,6
0,0,0.92208920761202,0.312106107574623,1,9
0.146445794180023,0,1,0.106509510014601,0,7
0.652654692205763,0.55062938517456,0.831163782832281,1,0.469284967336874,0
0.780802382385958,0,1,0,0.696411935944133,7
0.193813218023213,0,0.815496261963208,1,1,4
0.515608248897272,1,0,0,0,5
0.375549529325754,0,1,1,1,4
1,1,0.581000583571,1,0.179508099002932,0
0,0.53824630786861,0.561123951236887,0.413370938100425,1,3
0.755771298560498,0,0,1,0.305328622764491,6
0.671079444625498,0,1,0.520018956232574,1,9
0.721133301036947,0,0,0,1,1
0.697969188575761,0,1,0,0.808783749358811,7
0.90242037269682,0,0,0,1,1
0.621368903213546,0,1,0.62571195151569,0.814492431252762,9
0,0.719688798440242,0,0,0,2
0.583422040372382,0.411098374024621,0.687420417634216,0,0.787160467096778,3
0.579087432463928,1,0,0,0,5
0,1,1,0.910127076670519,0.548451622890427,5
0.947888679908435,0.93990996969234,0.462479052398848,1,0.116149629431535,0
0,0,0.89579069670703,0.57446228666506,0.691089809288961,9
0.909878485561855,0,1,0,0.935118531320929,7
0.239163830119688,0.648714057452267,0.52632443360948,1,0,0
1,1,0.202061953442754,0.888536807420737,0.923084771439535,0
0.567427987269452,0,1,1,0.924005774572759,4
0.555939658247226,0,0.504228881507653,0.623977688223059,1,4
0,0,0.0854679457603853,0,1,1
0.481597350445257,0,0.458373060599691,0.445451831085791,1,4
0.78439334480693,1,0.216009629620769,0,0,5
0.662308173170569,0,0,0,1,1
0,1,1,1,0,0
1,1,1,0,0.735827592093719,8
0.115997723444643,0.802893993933065,0,0,1,3
1,0,0,1,0.287650743471556,6
0.0822091486965601,0,1,1,1,4
1,1,0.0626079739541343,0.868100766162166,0.689402667714655,0
1,0.569538700366892,0.215619269421586,0,1,8
1,1,0.485387072593899,1,0.307325136086256,0
0,0,0.0959712510632283,0,1,1
1,1,0.11491020265363,0.899973236804844,0.785092396440542,0
0.180428868219862,0,1,0,0.666521331345125,7
0,1,0.298472148398927,0.31101043751578,0.609706008849028,3
0,0.446265460814818,0,0,0,2
0.664092224797879,0,1,0,0.221105031221638,7
0.5324321270822,0,0,1,0.949264282698175,6
1,0,0.13241748511281,0,1,1
0.138130752091475,0,1,0,0.801492840371646,7
0.92681593227101,0,0,1,1,6
0.671126014797933,0,0.573296498258564,0,1,7
0.389067105925704,0,0.557534663954429,0.706302188769043,1,4
1,0.950359102159469,0.318316589875601,0.0789602582857848,0.360344123620892,5
0,0.919028224642984,0,0,0,2
0,0,1,0,1,7
0.527832025797375,0,0,1,0,6
0.925739585461064,0,0.655725443360141,0.754952335005821,0.776018014359595,4
0.345462191263194,0,0.60801271312736,0.756548801609062,1,4
0.559923359612221,1,0.850807467882748,0,1,8
0.660089871813102,0.376755094167212,0,0,0,5
0.349076204961898,0,0.723436823888138,0,1,7
0.531366261662981,0,0.540361151813637,0.641904643147809,0.952529027887705,4
0,0,1,0.358313865070449,0.582919009021389,9
0.898096646536097,0.150047884444545,0,0,1,1
0.5810172379962,0,0.811354552024891,0,0,7
0,1,0.561624817126502,0.192612371240096,0.463138477173669,3
0.165716754800767,1,1,0.830492248867963,1,5
1,1,1,0,0.796998088398871,8
0,0,0.751099955332124,0,0.591086193267431,7
0.811549696325518,0,0,1,0.103183263550794,6
0,0.263515082416981,0,0,0,2
0,1,0.0491632304986463,0.93096451787519,0.454501127652214,3
0,1,0.484143350213501,0,0.948662397433358,3
0.743185385259266,0,1,0.344746166622731,0.78538948117109,9
0.213709100520315,0.46591434127448,0.941520553302159,0.452231543435867,0.861088465054967,8
0.859992248960569,0,1,0.746429834533892,0.749819155689483,9
0.94920612987803,0.132423268939084,0,0.467656804507851,1,6
0.623771381115963,1,0,0,0,5
0,0,0.912573559284424,1,0.557496826459277,4
0.715331493603064,0,1,0.456344337607651,0.675210092979695,9
0,0.596782052960901,0,0,0,2
0,1,0.225754532081015,0.74670552549889,0.80937627728795,3
0.478777964132213,0.115961518895576,0.287693922355977,0,0.458985692621045,7
0.56080218897179,0,1,0,0.0691853194767077,7
0.380296347691416,0.557878381234991,0.572760253524376,0.298300953461876,1,8
0.81442172062268,1,0.691398785862976,0,0.802506867769578,8
0,1,0,0.60883034654343,1,3
0.861746420314831,0.725708997239076,0,0,0,5
0,0.493446939191561,0.938994474426811,1,0.0793414149405128,0
0.945388824850359,0,0,1,0,6
0,0,0,0,1,1
0.634788026460062,0,0.589297765589088,0.628995829492026,1,4
0.770118430561639,0,0.148541775660703,0,1,1
0.647668937745054,0,1,0,0.153479056485526,7
0,0,0.575654619776565,1,0.299954714558634,4
0.836074769015382,0,0,1,0.952021362598426,6
0,1,1,0.357659028393122,0.88450870354341,3
0,0.938281736635184,0,0,0,2
